source	time	person	location	organization	miscellaneous
	2020-02-03 00:00:00		china|		tristeza 
	2020-02-03 00:00:00		japon|china|		miedo   
	2020-02-03 00:00:00		china|		tristeza  
	2020-02-03 00:00:00	canatur coronavirus|			tristeza   
	2020-02-03 00:00:00	peru|peru|			tristeza
	2020-02-03 00:00:00	coronavirus augusto tarazona|	exitosape|		ira 
	2020-02-03 00:00:00	wuhan|	china|		miedo
	2020-02-03 00:00:00	minsa peru|jorge chavez|			miedo 
	2020-02-03 00:00:00			instituto nacional de salud ins|	miedo  
	2020-02-03 00:00:00		peru cc minsa peru|		ira  
	2020-02-03 00:00:00	com yakhtpwops|		instituto nacional de salud ins|	tristeza 
	2020-02-03 00:00:00	peru|			miedo   
	2020-02-03 00:00:00			instituto nacional de salud ins peru pic twitter com mgdkppqpng|	miedo
	2020-02-03 00:00:00		china|com zta2u0gjsd|		miedo 
	2020-02-03 00:00:00		china|		ira   
	2020-02-03 00:00:00	peru zimbabwe|ukraine macedonia i|			alegría
	2020-02-03 00:00:00			oms|	ira
	2020-02-03 00:00:00		china|		miedo  
	2020-02-03 00:00:00	manuel espinoza silva|radionacionalfmpic twitter com|		instituto nacional de salud minsa peru|	miedo   
	2020-02-03 00:00:00	donald|	en estados unidos|	congreso|	ira 
	2020-02-03 00:00:00		china|		miedo
	2020-02-03 00:00:00	chikungunya zika|	wuhan|	ins peru|	ira  
	2020-02-03 00:00:00		ebola|	ins peru|wuhan hago|	ira   
	2020-02-03 00:00:00	peru|			ira
	2020-02-03 00:00:00		china|	bbc|	alegria 
	2020-02-03 00:00:00			deteccion|	miedo 
	2020-02-03 00:00:00	wuhan|elcomercio peru|	china|		alegria  
	2020-02-03 00:00:00	elizabeth hinostroza|			tristeza  
	2020-02-03 00:00:00		aqui|		miedo  
	2020-02-03 00:00:00	vizcarrra|	china|		miedo   
	2020-02-03 00:00:00	jajajajajajajjajaja perdon|			miedo
	2020-02-03 00:00:00	peru|			miedo 
	2020-02-03 00:00:00		china|		miedo  
	2020-02-03 00:00:00		brasil|		miedo   
	2020-02-03 00:00:00		china|		miedo
	2020-02-03 00:00:00	streamer twitch youtuber|	chile|brasil|bolivia uruguay|paraguay|		miedo 
	2020-02-03 00:00:00	minsa|			tristeza   
	2020-02-03 00:00:00		hubei|wuhan|		miedo  
	2020-02-03 00:00:00		wuhan|		tristeza
	2020-02-03 00:00:00			instituto nacional de salud del minsa peru dr manuel espinoza el coronavirus|	tristeza 
	2020-02-03 00:00:00		colombia|		tristeza  
	2020-02-03 00:00:00	peru|traer adem|	china|ecuador|		ira 
	2020-02-03 00:00:00	peru|			ira  
	2020-02-03 00:00:00		peru mision|china|		ira   
	2020-02-03 00:00:00	peru|			miedo   
	2020-02-03 00:00:00	peru|			miedo
	2020-02-03 00:00:00	fully halt air travel|aircraft finland peru transnistria|			miedo 
	2020-02-03 00:00:00	lecturapic twitter|			miedo  
	2020-02-03 00:00:00		china|		miedo   
	2020-02-03 00:00:00	minsa peru minsaludcol|	lysol|	imagentvmex|	miedo
	2020-02-03 00:00:00	coronavirus peru|		organizacion mundial de salud oms|	tristeza   
	2020-02-03 00:00:00		wuhan|		tristeza
	2020-02-03 00:00:00		china|		miedo 
	2020-02-03 00:00:00	tipodecambio solespic twitter com xsrddkdchn|			ira
	2020-02-03 00:00:00	wuhan|	china|		miedo  
	2020-02-03 00:00:00	peru pic twitter com|			miedo   
	2020-02-03 00:00:00	loquepiensastu peru|	china|		miedo
	2020-02-03 00:00:00		china|wuhan|		miedo 
	2020-02-04 00:00:00	coronavirus|	china|		tristeza 
	2020-02-04 00:00:00	bueno|			ira 
	2020-02-04 00:00:00		china|taizhou|hangzhou|provincia zheijang|twitter com dvjorawwnv|		tristeza  
	2020-02-04 00:00:00	maduro cono|	peru dandosela|	ig lazurdadechavez geniuslawyer|	tristeza   
	2020-02-04 00:00:00	maduro cono|	peru dandosela|	ig lazurdadechavez geniuslawyer|4feb venezuela|	ira  
	2020-02-04 00:00:00	maduro cono|	peru dandosela|	ig lazurdadechavez geniuslawyer|4feb venezuela|	ira   
	2020-02-04 00:00:00		china|		tristeza
