source	time	person	location	organization	miscellaneous
	2020-06-09 00:00:00		ee uu|		miedo 
	2020-06-09 00:00:00	latin america s black market medicine trade|			alegria   
	2020-06-09 00:00:00		gran cruz del peru|		alegría
	2020-06-09 00:00:00		venezuela|colombia|		ira 
	2020-06-09 00:00:00	minsa peru|			ira  
	2020-06-09 00:00:00		venezuela|colombia|		alegria 
	2020-06-09 00:00:00	andinaenglish peru env min gov t assesses|			miedo  
	2020-06-09 00:00:00	peru|	uruguay|		tristeza
	2020-06-09 00:00:00	peru lfantefilms alefuller|			miedo   
	2020-06-09 00:00:00	clinton county june 9th|			alegria  
	2020-06-09 00:00:00		cuba|		miedo
	2020-06-09 00:00:00		lima|		tristeza 
	2020-06-09 00:00:00	peru|		inversion|	miedo 
	2020-06-09 00:00:00		lanzamientoun|	investigacion aqui pic twitter com fhvtgoe1uy|	miedo  
	2020-06-09 00:00:00		comunidad dominicana|		miedo   
	2020-06-09 00:00:00			as peru is about to reach|	miedo
	2020-06-09 00:00:00		lima sur|		miedo 
	2020-06-09 00:00:00	manalich|	chile|		tristeza  
	2020-06-09 00:00:00		venezuela|colombia|		ira   
	2020-06-09 00:00:00	jabon alcohol|	peru mtpe peru|		tristeza   
	2020-06-09 00:00:00		lima|		miedo  
	2020-06-09 00:00:00		malecon|		miedo   
	2020-06-09 00:00:00		venezuela|colombia|		alegria   
	2020-06-09 00:00:00			daily covid 19|	miedo
	2020-06-09 00:00:00	plop|			ira
	2020-06-09 00:00:00		twitter com|		tristeza
	2020-06-09 00:00:00		covid|		miedo 
	2020-06-09 00:00:00		covid|		miedo  
	2020-06-09 00:00:00		covid|		miedo   
	2020-06-09 00:00:00		amazonia|		miedo
	2020-06-09 00:00:00			banco mundial bm|	miedo 
	2020-06-09 00:00:00	loultimo|			miedo  
	2020-06-09 00:00:00	noooo|uds|			ira 
	2020-06-09 00:00:00	minsa peru|			tristeza 
	2020-06-09 00:00:00		peru|		alegría
	2020-06-09 00:00:00			dia|	tristeza  
	2020-06-09 00:00:00		superamos|		miedo   
	2020-06-09 00:00:00		com fezocpczgw|		miedo
	2020-06-09 00:00:00		twitter com|		miedo 
	2020-06-09 00:00:00	pic twitter com|			miedo  
	2020-06-09 00:00:00		1|		tristeza   
	2020-06-09 00:00:00	peru evalua|			miedo   
	2020-06-09 00:00:00		venezuela|colombia|		ira  
	2020-06-09 00:00:00			informacion|	tristeza
	2020-06-09 00:00:00	peru|			miedo
	2020-06-09 00:00:00		peru pic|		miedo 
	2020-06-09 00:00:00		america|brasil|		tristeza 
	2020-06-09 00:00:00	ulysses makes trends and outliers|	chile india|peru russia|		miedo  
	2020-06-09 00:00:00		peru comunicado|		ira   
	2020-06-09 00:00:00		dia|		miedo   
	2020-06-09 00:00:00			thanks robgmacfarlane for sharing this 3|	alegria 
	2020-06-09 00:00:00		peru cifras|yomequedoencasapic twitter com|		miedo
	2020-06-09 00:00:00	setimo dia|			miedo 
	2020-06-09 00:00:00	elvis pomez cano|victor zamora|com hgazvsekov|			tristeza  
	2020-06-09 00:00:00	minsa peru|			ira
	2020-06-09 00:00:00		lima|		miedo  
	2020-06-09 00:00:00	peru|			tristeza   
	2020-06-09 00:00:00	peru was|			tristeza
	2020-06-09 00:00:00	luis barsallo|	callao|		ira 
	2020-06-09 00:00:00	juntossaldremosadelantepic twitter com f3h9qs8ina|			miedo   
	2020-06-09 00:00:00	peru|			miedo
	2020-06-09 00:00:00	peru|			ira  
	2020-06-09 00:00:00		america|		tristeza 
	2020-06-09 00:00:00		ucayali|		tristeza  
	2020-06-09 00:00:00	daniel salcedo|	ecuador|		ira   
	2020-06-09 00:00:00		trabajadorxs|		miedo 
	2020-06-09 00:00:00	maximaconcienciaporlasalud peru|			miedo  
	2020-06-09 00:00:00		peru|		tristeza   
	2020-06-09 00:00:00	marcelo ebrard confirmo|	peru 1|francia|colombia|eu pic twitter com epgpqsuatf|		ira
	2020-06-09 00:00:00		loreto|		miedo   
	2020-06-09 00:00:00		china|		miedo
	2020-06-09 00:00:00		chile pic twitter com|	brasil peru|	tristeza
	2020-06-09 00:00:00		brasil|rusia|india|italia|francia|alemania|		ira 
