source	time	person	location	organization	miscellaneous
	2020-04-01 00:00:00	orlando drummond faz apelo|		seu peru|	miedo 
	2020-04-01 00:00:00	orlando drummond faz apelo|		seu peru|	miedo  
	2020-04-01 00:00:00	pandemia da|			alegria  
	2020-04-01 00:00:00	amnistiaperu|minjusdh peru fcastanedap|			miedo   
	2020-04-01 00:00:00	callao indico|	lima|		ira   
	2020-04-01 00:00:00			organizacion de las naciones unidas|	ira
	2020-04-01 00:00:00			organizacion de las naciones unidas|	ira 
	2020-04-01 00:00:00	peru|			ira  
	2020-04-01 00:00:00	mavilahuertasc|			tristeza
	2020-04-01 00:00:00		bolivia|republica dominicana|venezuela|		alegria   
	2020-04-01 00:00:00			organizacion de las naciones unidas|	ira   
	2020-04-01 00:00:00	bono|	peru sera|	poblacion venezolana|	tristeza 
	2020-04-01 00:00:00	peru|	us|america|chile|us|		miedo
	2020-04-01 00:00:00			toyota|	miedo 
	2020-04-01 00:00:00		peru china|	proteccion|	miedo  
	2020-04-01 00:00:00	bono|			miedo   
	2020-04-01 00:00:00	martin|			miedo
	2020-04-01 00:00:00		guayaquil|		tristeza  
	2020-04-01 00:00:00	naftali benet|	israel|		miedo 
	2020-04-01 00:00:00	elcomercio peru|			miedo  
	2020-04-01 00:00:00	martin|			miedo   
	2020-04-01 00:00:00	peru|			alegría
	2020-04-01 00:00:00	ayer guayaquil|	ecuador|sudamerica|guayaquil|ecuador|		ira
	2020-04-01 00:00:00	minjusdh peru|	tacna|	prision fuente diariocaplina pagina 6 pic twitter com puld7c9rq8|	miedo
	2020-04-01 00:00:00		republica martinvizcarrac|		ira 
	2020-04-01 00:00:00		aqui|		tristeza   
	2020-04-01 00:00:00		peru lptm|ahhhhh|		alegria 
	2020-04-01 00:00:00	peru|			miedo 
	2020-04-01 00:00:00	martin vizcarra|			tristeza
	2020-04-01 00:00:00	peru martin vizcarra|			ira  
	2020-04-01 00:00:00	peru martin vizcarra|			ira   
	2020-04-01 00:00:00	martinvizcarrac invoco|			tristeza 
	2020-04-01 00:00:00	sepulveda cuarentenanacional|			ira
	2020-04-01 00:00:00	peru|	america|		ira 
	2020-04-01 00:00:00	martin vizcarra|			alegria  
	2020-04-01 00:00:00			instituto nacional de salud del nino|	miedo  
	2020-04-01 00:00:00	martin sarmiento|			ira  
	2020-04-01 00:00:00		india|		miedo   
	2020-04-01 00:00:00	irrael|	ecuador|venezuela|		alegria   
	2020-04-01 00:00:00	peru martin|quedateentucasa peru|			tristeza  
	2020-04-01 00:00:00	martin vizcarra|	aqui|		tristeza   
	2020-04-01 00:00:00		boston estados unidos|	oeqeuiirmr|	miedo
	2020-04-01 00:00:00	alejandro dumas|			ira   
	2020-04-01 00:00:00		rusia|estados unidos|		ira
	2020-04-01 00:00:00	julianaoxenford rppnoticias|			tristeza
	2020-04-01 00:00:00		noticiamerica|		tristeza 
	2020-04-01 00:00:00		arequipa|		miedo 
	2020-04-01 00:00:00	rppnoticias|			tristeza  
	2020-04-01 00:00:00	latina pe deltamdelta|			miedo  
	2020-04-01 00:00:00	exitosape|			tristeza   
	2020-04-01 00:00:00	congresoperu|			tristeza
	2020-04-01 00:00:00	martinvizcarrac|			tristeza 
	2020-04-01 00:00:00	julianaoxenford|			miedo   
	2020-04-01 00:00:00	huerta|			ira 
	2020-04-01 00:00:00	martinvizcarrac|	lima|arequipa|		miedo
	2020-04-01 00:00:00	minsa peru|			miedo 
	2020-04-01 00:00:00	martin vizcarra|			miedo  
	2020-04-01 00:00:00	peru martinvizcarrac|julianaoxenford malditaternura elcomercio peru pcmperu mtpe peru ministeriosalud mef peru rppnoticias|			miedo   
	2020-04-01 00:00:00	elcomercio peru|	peru martinvizcarrac|		tristeza  
	2020-04-01 00:00:00		eeuu colombia|ecuador|		miedo
	2020-04-01 00:00:00		peru info|		tristeza   
	2020-04-01 00:00:00			apra|	ira  
	2020-04-01 00:00:00		piura|		tristeza
	2020-04-01 00:00:00		carnival|buenos aires|chile|argentina|florida|	holland america line filial|	tristeza 
	2020-04-01 00:00:00	minsa peru|			miedo 
	2020-04-01 00:00:00		vinculacion mirandamish|		tristeza  
	2020-04-01 00:00:00	peru|			alegría
	2020-04-01 00:00:00	ru ruedalo peru|	lima|contagios colombia|		ira   
	2020-04-01 00:00:00	estupenda redaccion|			miedo  
	2020-04-01 00:00:00		india|austria|burkina faso|		miedo   
	2020-04-01 00:00:00			tendra|	miedo
	2020-04-01 00:00:00	miren|elcomercio peru exitosape exitosape atv noticias atv|	guayaquil|ecuador|		ira
	2020-04-01 00:00:00	antamina peru|	huaraz|	proteccion|	ira 
	2020-04-01 00:00:00		peru pic twitter|		miedo 
	2020-04-01 00:00:00		corea del sur|busan pic twitter com|		miedo  
